id,address_sido,address_sigungu,address_dong,address_full,hammer_price,reference_date,property_type,land_area_sqm,building_area_sqm,unit_price_py,land_price_sqm,approval_date,days_since_transaction,building_age,price_per_sqm,is_new,property_type_code,location_code,is_gangnam,is_gangbuk,location_score,is_modern,is_old,is_small,is_medium,is_large,property_score,is_budget,is_mid,is_premium,trade_month,is_spring,is_fall,trade_year,market_activity,is_active_market,transaction_frequency,gangnam_new,location_size_interaction,property_location_score
-1.6035174581517397,서울특별시,강남구,역삼동,서울특별시 강남구  역삼동 681-21,3.0539550379715474,2026-01-09,근린시설,-0.8040036648676236,-0.4826904347430236,8.050078402381772,8.306740385936386,1989-03-31,-1.030376277510784,0.836397240471941,8.05032048476439,-0.20498001542269692,0.0,0.13601996126889587,6.9713700231733515,0.0,6.616635911821271,-0.5338296481690097,0.5959792419460607,-0.1574591643244434,-0.1704278238830942,0.23520023158188028,0.0,-0.5773502691896258,-1.0,1.7320508075688774,1,-0.5462868471524165,-0.6396021490668313,2026,-0.8344764359637596,-2.0679931684318618,0.0,0.0,-0.31557412949438407,6.616635911821271
-1.5553987405652685,충청남도,천안시,동남구,"충청남도 천안시 동남구 구룡동 563-3(토지, 외 1필지 건물)",0.7995523071238438,2022-11-24,근린시설,0.6322289970169102,6.0729831465598165,-0.3142754541934151,-0.058863844179822114,2024-05-17,1.2755275557566552,-1.309605729464934,-0.3145436334075958,4.878524367060187,0.0,-0.23879059867206162,-0.14344382763731175,0.0,-0.21827622634798557,-0.5338296481690097,-1.6779107888635245,-0.1574591643244434,-0.1704278238830942,0.23520023158188028,0.0,-0.5773502691896258,-1.0,1.7320508075688774,11,-0.5462868471524165,1.5634719199411433,2022,-0.8344764359637596,-2.0679931684318618,0.0,0.0,6.079441223193055,-0.21827622634798557
-1.5457749970479744,충청남도,천안동남구,구룡동,충청남도 천안동남구  구룡동 578-7,-0.6175008379804272,2026-02-19,대지,-0.5885687655849436,-0.2298111695824004,-0.20554831833382334,-0.27131304082284774,1979-12-31,-1.1131626673216117,1.449540946168191,-0.20580986472460713,-0.20498001542269692,0.0,-0.23879059867206162,-0.14344382763731175,0.0,-0.21827622634798557,-0.5338296481690097,0.5959792419460607,-0.1574591643244434,-0.1704278238830942,0.23520023158188028,0.0,-0.5773502691896258,1.0,-0.5773502691896258,2,-0.5462868471524165,-0.6396021490668313,2026,-0.551177112049985,0.4835605916233708,0.0,0.0,-0.2339138166512038,-0.21827622634798557
-1.5361512535306803,충청남도,천안동남구,구룡동,충청남도 천안동남구  구룡동 749,-1.1070282881073572,2024-07-18,대지,-0.7317514696071747,-0.2298111695824004,-0.40757347229689533,0.07090442602097888,1979-12-31,0.05998105170499283,1.449540946168191,-0.40784734309186177,-0.20498001542269692,0.0,-0.23879059867206162,-0.14344382763731175,0.0,-0.21827622634798557,-0.5338296481690097,0.5959792419460607,-0.1574591643244434,-0.1704278238830942,0.23520023158188028,0.0,1.7320508075688774,-1.0,-0.5773502691896258,7,-0.5462868471524165,-0.6396021490668313,2024,-0.551177112049985,0.4835605916233708,0.0,0.0,-0.2339138166512038,-0.21827622634798557
-1.526527510013386,충청남도,천안동남구,구룡동,"충청남도 천안동남구  구룡동 513, 671-1",0.5660605957146173,2023-08-24,상업용,-0.42115514242048874,-0.7259008973329965,0.07342814768175568,-0.014668479014292173,2012-05-09,0.7242913504309014,-0.573833282629434,0.0731836200564927,-0.20498001542269692,0.0,-0.23879059867206162,-0.14344382763731175,0.0,-0.21827622634798557,-0.5338296481690097,0.5959792419460607,-0.1574591643244434,-0.1704278238830942,0.23520023158188028,0.0,-0.5773502691896258,-1.0,1.7320508075688774,8,-0.5462868471524165,-0.6396021490668313,2023,-0.551177112049985,0.4835605916233708,0.0,0.0,-0.7308347735810191,-0.21827622634798557
-1.5169037664960918,충청남도,천안동남구,구룡동,충청남도 천안동남구  구룡동 573,-1.1166900140967044,2023-06-12,단독주택,-0.7207374154516185,-0.875992775579983,-0.42437895226981037,-0.2661964633120733,1984-08-20,0.8716915078989601,1.142969093320066,-0.42465384827140873,-0.20498001542269692,0.0,-0.23879059867206162,-0.14344382763731175,0.0,-0.21827622634798557,-0.5338296481690097,0.5959792419460607,-0.1574591643244434,5.8675865079751,-4.251696493980147,0.0,1.7320508075688774,-1.0,-0.5773502691896258,6,-0.5462868471524165,-0.6396021490668313,2023,-0.551177112049985,0.4835605916233708,0.0,0.0,-0.8811781401007593,-0.21827622634798557
-1.5072800229787975,충청남도,천안동남구,구룡동,"충청남도 천안동남구  구룡동 574, 575",0.2109519084144817,2023-12-22,대지,2.6526470913121467,-0.2298111695824004,-0.45545806871559047,-0.1614920075843413,1979-12-31,0.4819897217162843,1.449540946168191,-0.45573486067709873,-0.20498001542269692,0.0,-0.23879059867206162,-0.14344382763731175,0.0,-0.21827622634798557,-0.5338296481690097,0.5959792419460607,-0.1574591643244434,-0.1704278238830942,0.23520023158188028,0.0,-0.5773502691896258,1.0,-0.5773502691896258,12,-0.5462868471524165,-0.6396021490668313,2023,-0.551177112049985,0.4835605916233708,0.0,0.0,-0.2339138166512038,-0.21827622634798557
-1.488032535944209,경상남도,거제시,연초면,경상남도 거제시 연초면 한내리 120-25,-0.4484206331668494,2022-05-02,공업나지,0.10972226787732206,-0.2298111695824004,-0.39920035577346613,-0.33716116878759705,1979-12-31,1.6914786850500814,1.449540946168191,-0.39947371577227536,-0.20498001542269692,0.0,-0.23879059867206162,-0.14344382763731175,0.0,-0.21827622634798557,-0.5338296481690097,0.5959792419460607,-0.1574591643244434,-0.1704278238830942,0.23520023158188028,0.0,-0.5773502691896258,1.0,-0.5773502691896258,5,1.8305401369493255,-0.6396021490668313,2022,-0.33870261911465405,0.4835605916233708,0.0,0.0,-0.2339138166512038,-0.21827622634798557
-1.478408792426915,경상남도,거제시,연초면,"경상남도 거제시 연초면 한내리 120-4, 120-5, 120-39",1.4436673730803307,2022-02-07,공장,1.8402504567983184,3.0149613221227543,-0.36819415956612495,-0.33716116878759705,2016-08-25,1.8610898251503134,-0.819090764907934,-0.3684656280534727,-0.20498001542269692,0.0,-0.23879059867206162,-0.14344382763731175,0.0,-0.21827622634798557,1.8732567653930703,-1.6779107888635245,-0.1574591643244434,-0.1704278238830942,0.23520023158188028,0.0,-0.5773502691896258,-1.0,1.7320508075688774,2,-0.5462868471524165,-0.6396021490668313,2022,-0.33870261911465405,0.4835605916233708,0.0,0.0,3.016295493081333,-0.21827622634798557
-1.4687850489096206,경상남도,거제시,연초면,"경상남도 거제시 연초면 한내리 120-10, 161, 161-5",2.7061329023550447,2021-09-02,공장,4.893786830884731,5.975180453199443,-0.41352193666401643,-0.31157828123372483,1994-03-28,2.180120302957892,0.529825387623816,-0.41379617034091953,-0.20498001542269692,0.0,-0.23879059867206162,-0.14344382763731175,0.0,-0.21827622634798557,-0.5338296481690097,0.5959792419460607,-0.1574591643244434,-0.1704278238830942,0.23520023158188028,0.0,-0.5773502691896258,-1.0,1.7320508075688774,9,-0.5462868471524165,1.5634719199411433,2021,-0.33870261911465405,0.4835605916233708,0.0,0.0,5.981474655339863,-0.21827622634798557
-1.4495375618750324,경상남도,거제시,연초면,경상남도 거제시 연초면 한내리 57-2,-1.164998644043441,2026-01-23,다가구주택,-0.7079611126311732,-0.8273857512578406,-0.47402313986700007,-0.3967062664854503,2011-12-14,-1.058644800860823,-0.512518912059809,-0.4743010643777779,-0.20498001542269692,0.0,-0.23879059867206162,-0.14344382763731175,0.0,-0.21827622634798557,-0.5338296481690097,0.5959792419460607,-0.1574591643244434,-0.1704278238830942,0.23520023158188028,0.0,1.7320508075688774,-1.0,-0.5773502691896258,1,-0.5462868471524165,-0.6396021490668313,2026,-0.33870261911465405,0.4835605916233708,0.0,0.0,-0.8324896716876159,-0.21827622634798557
