id,address_sido,address_sigungu,address_dong,address_full,hammer_price,reference_date,property_type,land_area_sqm,building_area_sqm,unit_price_py,land_price_sqm,approval_date,days_since_transaction,building_age,price_per_sqm,is_new,property_type_code
130,경상북도,성주군,용암면,"경상북도 성주군 용암면 용정리 92-6, 92-4",751500000.0,2023-11-24,공장,0.6071169535422418,-0.2298111695824004,-0.4548897091496494,-0.4368232003018122,1979-12-31,0.5385267684163616,1.449540946168191,-0.45516646643877723,0,0
131,경상북도,성주군,용암면,"경상북도 성주군 용암면 상언리 244-2, 244-1",238500000.0,2025-09-02,창고시설,-0.5533237922871637,-0.7971644810467275,-0.4273113953319355,-0.49473692545999826,2015-10-15,-0.7699020266425708,-0.757776394338309,-0.427586470225186,0,0
132,경상북도,성주군,용암면,경상북도 성주군 용암면 상언리 702-6,570000000.0,2023-12-29,공장,2.3275122126401264,0.9296310557776458,-0.4950273451334124,-0.45543567791346995,2001-08-14,0.467855460041265,0.100624793636441,-0.4953065509911422,0,0
133,경상북도,성주군,용암면,"경상북도 성주군 용암면 덕평리 1104-98, 1104-102",1150000000.0,2025-03-19,자원순환관련시설,0.27845757754044365,-0.07162855757810789,-0.3951817247644318,-0.40367667642766475,2012-01-13,-0.4326989266813953,-0.573833282629434,-0.3954548396094478,0,0
134,경상북도,성주군,용암면,"경상북도 성주군 용암면 용정리 62-7, 62-10",800000000.0,2024-12-30,자원순환관련시설,0.9879829462413766,-0.27583817663828125,-0.4643326815765087,-0.43341214862796257,2004-07-06,-0.2731836877776057,-0.083318318072434,-0.46461001492761,0,0
136,경상남도,진주시,상대동,경상남도 진주시  상대동 33-158,1303250000.0,2026-03-27,공장,-0.29515436288092534,0.25494401629457053,-0.24375189494985625,-0.15830341580226448,1980-07-23,-1.1858531559359968,1.388226575598566,-0.24401577192329374,0,0
137,경상남도,진주시,상대동,경상남도 진주시  상대동 33-142,1100000000.0,2024-11-05,공장,-0.5004563323404937,-0.19153673868096593,-0.1616022750144531,-0.15830341580226448,2000-04-25,-0.16212877461673952,0.161939164206066,-0.16186114050739092,0,0
138,경상남도,진주시,상대동,경상남도 진주시  상대동 33-26,2160000000.0,2023-12-22,공장,-0.2903081790524806,-0.3394368546871963,-0.06797494700214537,-0.09208452135122716,1981-04-02,0.4819897217162843,1.326912205028941,-0.06822810082497519,0,0
139,경상남도,진주시,상대동,경상남도 진주시  상대동 33-33,1435000000.0,2022-09-21,공장,-0.15064997236002747,-0.5024789166881369,-0.2757332890619081,-0.17387560822636058,1980-07-09,1.4047550910711177,1.388226575598566,-0.27599911703807783,0,0
140,경상남도,진주시,상대동,경상남도 진주시  상대동 33-46,750000000.0,2023-02-08,공장,-0.5207221919867171,-0.44588135345398033,-0.2609493591923086,-0.15830341580226448,1985-11-12,1.122069857570731,1.081654722750441,-0.2612142852851062,0,0
141,경기도,광주시,초월읍,"경기도 광주시 초월읍 용수리 369(토지, 건물), 369-4, 369-5, 369-2(토지 3필지)",1610000000.0,2022-05-31,공장,-0.10042588541069102,-0.21853924948708262,-0.26376477378824076,-0.21777436020286015,1990-12-27,1.6329224581107156,0.775082869902316,-0.2640298716334501,0,0
142,경기도,광주시,초월읍,"경기도 광주시 초월읍 용수리 47-2, 48-1, 27-3",2270000000.0,2025-09-03,공장,-0.005705019672907345,-0.714503733681064,-0.19869866212484924,-0.2613764989903293,2015-08-13,-0.7719212068818593,-0.757776394338309,-0.1989597906571141,0,0
143,경기도,광주시,초월읍,"경기도 광주시 초월읍 용수리 65-5, 65-4",1850000000.0,2026-04-17,창고시설,-0.25462264358847836,0.014313570970859299,-0.15433184230503172,-0.2613764989903293,2005-03-17,-1.2282559409610547,-0.144632688642059,-0.15459026427027248,0,0
144,경기도,광주시,초월읍,경기도 광주시 초월읍 용수리 106외 2필지,1180000000.0,2026-01-08,2종근생(제조업소),-0.4541973048871575,-0.3643728468091715,-0.1771858442548184,-0.17832480606181664,2008-04-23,-1.0283570972714957,-0.328575800350934,-0.1774456604125728,0,0
145,경기도,광주시,초월읍,경기도 광주시 초월읍 용수리 116외 3필지,845000000.0,2025-12-26,2종근생(제조업소),-0.7670537159865636,-0.4866857041990307,0.40135179552393674,-0.2365351444090331,2025-09-25,-1.0021077541607455,-1.370920100034559,0.4011272726530214,1,0
146,경기도,광주시,초월읍,"경기도 광주시 초월읍 용수리 9-8, 23-1",1420000000.0,2024-10-12,공장,-0.3264342766827051,-0.49327351527696084,-0.20247415791897302,-0.2613764989903293,2001-01-31,-0.1136684488738161,0.100624793636441,-0.20273551677273616,0,0
147,경기도,용인시,처인구,"경기도 용인시 처인구 백암면 백봉리 1370-9(토지, 건물)",1810000000.0,2024-02-28,공장,-0.002180522343129348,-0.03067391456511997,-0.2641774025204447,-0.38558327189681024,2015-06-23,0.34468546544466794,-0.757776394338309,-0.26444252553778314,0,0
148,경기도,용인처인구,백암면,경기도 용인처인구 백암면 백봉리 1370-10,1500000000.0,2023-09-07,공장,-0.12245399372180349,0.15719142035684266,-0.27419560251028646,-0.379131935035399,2015-08-04,0.6960228270808627,-0.757776394338309,-0.2744613366809563,0,0
152,경기도,화성시,만세구,"경기도 화성시 만세구 장안면 수촌리 70-21(토지, 1동, 2동 건물 2개동), 70-6, 70-14, 70-15, 70-16, 70-22, 70-24, 70-30, 291-1(토지 8필지)",2000000000.0,2021-11-26,공장,0.2768230919037591,0.2774252347068988,-0.3049945109745095,-0.3292267659810338,2018-03-28,2.008489982618372,-0.941719506047184,-0.30526212401119607,0,0
153,경기도,화성만세구,장안면,경기도 화성만세구 장안면 수촌리 25-7외 3필지,2120000000.0,2025-12-18,공장,0.2088487552773282,-0.2298111695824004,-0.27826805783116565,-0.33797685505743064,2023-01-09,-0.9859543122464377,-1.248291358895309,-0.2785340404391435,1,0
154,경기도,화성만세구,장안면,"경기도 화성만세구 장안면 수촌리 129-33, 129-35",1600000000.0,2025-11-14,공장,0.2533455340657754,0.33740437396965084,-0.3438439873966668,-0.3198092972293185,2007-03-08,-0.9173021841106295,-0.267261429781309,-0.344113970418676,0,0
155,경기도,화성만세구,장안면,경기도 화성만세구 장안면 수촌리 185,1000000000.0,2025-11-21,공장,-0.43393144524093397,0.24501220225502948,-0.24207271241044284,-0.32522248792912334,2015-07-30,-0.9314364457856489,-0.757776394338309,-0.242336486946516,0,0
156,경기도,화성만세구,장안면,경기도 화성만세구 장안면 수촌리 265-41외 14필지,750000000.0,2026-03-04,공장,-0.5461250064910921,-0.6318429863154005,-0.2414705527974933,-0.33582640943696024,2016-11-03,-1.139412010432362,-0.819090764907934,-0.24173429059923754,0,0
157,경기도,화성만세구,장안면,경기도 화성만세구 장안면 수촌리 366-1,950000000.0,2025-07-24,공장,-0.4436238128978235,0.2774252347068988,-0.2500091438649614,-0.36889878001385007,1992-10-26,-0.6891348170710317,0.652454128763066,-0.25027340255752245,0,0
164,전라남도,광양시,옥곡면,"전라남도 광양시 옥곡면 신금리 1591-9(토지, 제1동호 건물)",1300000000.0,2022-11-21,공장,-0.1528527831911387,0.3435413082437681,-0.29774983153752704,-0.3886977103816294,2014-08-29,1.2815850964745208,-0.696462023768684,-0.2980170026175769,0,0
165,전라남도,광양시,옥곡면,전라남도 광양시 옥곡면 신금리 1591-25,802000000.0,2026-02-23,공업나지,0.6183072325642871,-0.2298111695824004,-0.45122320768693186,-0.386918031247447,1979-12-31,-1.1212393882787657,1.449540946168191,-0.4514997413036849,0,0
166,전라남도,광양시,옥곡면,전라남도 광양시 옥곡면 신금리 1591-27,540000000.0,2026-03-04,공업나지,0.1060656018976773,-0.2298111695824004,-0.44970394166128447,-0.38847525048985665,1979-12-31,-1.139412010432362,1.449540946168191,-0.449980382596269,0,0
167,전라남도,광양시,옥곡면,전라남도 광양시 옥곡면 신금리 886-1,500000000.0,2025-06-18,"공장, 제2종근린생활시설",-0.2264266649502544,-0.5329005765898335,-0.42305990515794484,-0.40211945718525516,2002-11-05,-0.6164443284566467,0.039310423066816,-0.4233347206919906,0,0
168,전라남도,광양시,옥곡면,전라남도 광양시 옥곡면 신금리 1507-88,750000000.0,2025-09-19,공장,-0.15064997236002747,-0.3179951577947696,-0.3908047208911256,-0.37920608833265657,1996-05-10,-0.8042280907104749,0.407196646484566,-0.39107756872006083,0,0
169,전라남도,광양시,옥곡면,"전라남도 광양시 옥곡면 신금리 1507-64, 1507-146",2700000000.0,2024-11-07,공장,1.1124417581991621,1.407785906221025,-0.35079531607377934,-0.38105992076409656,1995-12-30,-0.16616713509531647,0.468511017054191,-0.3510657231567658,0,0
171,전북특별자치도,군산시,산북동,"전북특별자치도 군산시  산북동 1094-7, 1094-8, 1094-9, 1094-10",500000000.0,2023-09-20,주유소,-0.5154354459920502,-0.6546373136192651,-0.34870628357640027,-0.3914413823801607,1995-10-04,0.6697734839701126,0.468511017054191,-0.3489765632194104,0,0
172,전북특별자치도,군산시,산북동,"전북특별자치도 군산시  산북동 1991-1, 1992-2",1935000000.0,2023-06-30,주유소,2.0997415727032234,0.05048391012116798,-0.43724967308809837,-0.386547264761159,2004-02-20,0.8353462635917676,-0.083318318072434,-0.43752535425907974,0,0
173,전북특별자치도,군산시,산북동,전북특별자치도 군산시  산북동 2200,432000000.0,2023-08-08,주유소,-0.46036517521426895,-0.7946596099144347,-0.3906353217398098,-0.3924795285417671,2007-06-15,0.756598234259517,-0.267261429781309,-0.39090815923466754,0,0
174,전북특별자치도,군산시,산북동,전북특별자치도 군산시  산북동 1433,1050000000.0,2023-03-06,주유소,-0.26519613557781235,-0.7179479314879667,-0.3075335018764968,-0.410128013289076,2009-06-12,1.0695711713492309,-0.389890170920559,-0.3078012698025597,0,0
