id,address_sido,address_sigungu,address_dong,address_full,hammer_price,reference_date,property_type,land_area_sqm,building_area_sqm,unit_price_py,land_price_sqm,approval_date,days_since_transaction,building_age,price_per_sqm,is_new,property_type_code
27,대구광역시,서구,상리동,대구광역시 서구  상리동 33,1100000000.0,2024-02-06,근린시설,443.0,199.14,8208495.793145906,1035000.0,1989-07-01,854,37,2483069.9774266365,0,0
28,충청남도,아산시,신창면,"충청남도 아산시 신창면 읍내리 52-2(토지, 1동, 2동, 3동 건물 3개동)",3350000000.0,2023-04-09,공장,5413.0,3257.82,2045885.8609438865,189400.0,2018-04-02,1157,8,618880.4729355256,0,0
29,충청남도,아산시,신창면,"충청남도 아산시 신창면 읍내리 174-12, 174-5, 174-4",870000000.0,2025-07-07,일반숙박시설,1403.0,910.39,2049916.648504091,254200.0,1996-05-27,337,30,620099.7861724875,0,0
30,충청남도,아산시,신창면,충청남도 아산시 신창면 읍내리 52-32,100000000.0,2023-09-18,대지,243.0,585.0,1360405.4008094412,197200.0,1979-12-31,995,47,411522.633744856,0,0
31,충청남도,아산시,신창면,충청남도 아산시 신창면 읍내리 52-30 외 29필지,1900000000.0,2023-09-18,근린생활시설,5392.33,198.0,1164801.0666144672,197200.0,2021-01-26,995,5,352352.32265087636,1,0
34,경기도,화성만세구,향남읍,경기도 화성만세구 향남읍 도이리 625-6외 1필지,1000000000.0,2026-02-13,공장,858.0,312.0,3852896.4148798855,394200.0,2023-07-25,116,3,1165501.1655011654,1,0
35,경기도,화성만세구,향남읍,경기도 화성만세구 향남읍 도이리 74-23외 2필지,1040000000.0,2024-02-01,공장,1265.0,396.0,2717799.6276091854,398500.0,2020-01-16,859,6,822134.3873517787,1,0
36,경기도,화성만세구,향남읍,경기도 화성만세구 향남읍 도이리 625-10외 1필지,1020000000.0,2023-09-05,단독주택,1027.0,325.0,3283252.995565999,402400.0,1979-12-31,1008,47,993184.0311587147,0,0
37,경기도,화성만세구,향남읍,경기도 화성만세구 향남읍 도이리 625-11외 1필지,645000000.0,2022-11-26,단독주택,610.0,198.0,3495461.3196043894,402400.0,2006-01-01,1291,20,1057377.049180328,0,0
38,경기도,화성만세구,향남읍,경기도 화성만세구 향남읍 도이리 625-8외 1필지,1150000000.0,2023-04-25,단독주택,1129.0,371.52,3367274.484111589,402400.0,2006-01-01,1141,20,1018600.5314437555,0,0
39,대전광역시,유성구,신동,"대전광역시 유성구 신동 661-5, 661-6(토지 2필지)",2824729000.0,2023-05-02,대지,11821.7,585.0,789898.8392056993,352400.0,1979-12-31,1134,47,238944.39885972405,0,0
40,대전광역시,유성구,신동,대전광역시 유성구  신동 662-4,3314002000.0,2025-06-13,"공장,교육연구시설",4181.8,1158.55,2619775.8172071106,341800.0,2023-11-24,361,3,792482.1847051509,1,0
42,대전광역시,유성구,신동,대전광역시 유성구  신동 661-4,2753574000.0,2024-03-18,공업나지,5746.2,585.0,1584129.3318962357,352400.0,1979-12-31,813,47,479199.1228986113,0,0
43,대전광역시,유성구,신동,대전광역시 유성구  신동 661-7,2714247000.0,2023-03-27,공업나지,5536.7,585.0,1620589.4044054947,341800.0,1979-12-31,1170,47,490228.2948326621,0,0
44,대전광역시,유성구,신동,대전광역시 유성구  신동 661-8,3126758000.0,2023-03-29,단독주택,6286.1,585.0,1644324.793217516,352400.0,1979-12-31,1168,47,497408.2499482986,0,0
45,충청남도,아산시,음봉면,"충청남도 아산시 음봉면 산동리 950-129(토지, 건물), 685-75, 691-13, 691-15, 691-18, 691-23, 691-27, 711-8, 950-121, 950-133, 950-145, 950-151(토지 11필지)",1297000000.0,2023-02-21,공장,4211.49,1928.95,1018072.7737178822,218000.0,2023-09-21,1204,3,307967.0140496594,1,0
47,충청남도,아산시,음봉면,충청남도 아산시 음봉면 산동리 690-67외,2700000000.0,2026-02-06,공장,3541.0,989.86,2520649.487351241,244200.0,2023-02-27,123,3,762496.4699237504,1,0
48,충청남도,아산시,음봉면,충청남도 아산시 음봉면 산동리 950-130외 3필지,2300000000.0,2025-12-04,공장,3102.22,1370.4,2450924.1076145363,231900.0,2021-04-07,187,5,741404.5425533972,1,0
49,충청남도,아산시,음봉면,충청남도 아산시 음봉면 산동리 230-12외,2507710000.0,2026-03-05,공장,2741.34,996.82,3024050.432716533,284300.0,2013-07-18,96,13,914775.2558967512,0,0
50,충청남도,아산시,음봉면,충청남도 아산시 음봉면 산동리 243-32 외 14필지,2029370000.0,2025-07-05,공장,2150.4299999999994,1374.82,3119683.578179618,284300.0,2012-03-30,339,14,943704.2823993344,0,0
53,경상북도,경주시,천북면,경상북도 경주시 천북면 오야리 1388-1,3000000000.0,2023-12-19,공장,5653.9,4247.94,1754073.3603178032,203100.0,2014-12-31,903,12,530607.1914961354,0,0
54,경상북도,경주시,천북면,경상북도 경주시 천북면 화산리 1189-27,1000000000.0,2025-04-22,공장,3422.0,2328.4,966038.9023865991,181700.0,2004-02-18,413,22,292226.7679719462,0,0
55,경상북도,경주시,천북면,경상북도 경주시 천북면 오야리 1389,650000000.0,2024-10-04,대지,1719.0,585.0,1250006.0096442772,201300.0,1979-12-31,613,47,378126.8179173938,0,0
56,대구광역시,달성군,다사읍,"대구광역시 달성군 다사읍 세천리 1692(토지, 1동 건물)",3230000000.0,2021-10-27,공장,2381.7,1408.2599999999998,4483220.367978009,661700.0,2013-11-13,1686,13,1356174.1613133478,0,0
57,대구광역시,달성군,다사읍,대구광역시 달성군 다사읍 세천리 1662-4,3960000000.0,2025-11-11,공장,2605.3,2078.0,5024722.331750313,654600.0,2011-06-27,210,15,1519978.5053544696,0,0
58,대구광역시,달성군,다사읍,대구광역시 달성군 다사읍 세천리 1668-8,3234000000.0,2025-07-11,공장,1970.0,1100.48,5426857.406552838,654800.0,2020-12-17,333,6,1641624.3654822335,1,0
59,대구광역시,달성군,다사읍,대구광역시 달성군 다사읍 세천리 1673-9,4440000000.0,2026-01-20,공장,2476.3,1968.69,5927264.850952317,680100.0,2011-07-20,140,15,1792997.6174130759,0,0
60,대구광역시,달성군,다사읍,대구광역시 달성군 다사읍 세천리 1674-7,3220000000.0,2026-01-09,공장,1951.6,3114.42,5454308.310705859,667200.0,2011-06-24,151,15,1649928.2639885223,0,0
61,대구광역시,달성군,다사읍,대구광역시 달성군 다사읍 세천리 1684-6,2800000000.0,2025-11-05,공장,1675.0,1184.86,5526088.565437277,654800.0,2011-07-19,216,15,1671641.791044776,0,0
63,부산광역시,기장군,일광읍,부산광역시 기장군 일광읍 삼성리 33-19,53000000.0,2025-12-02,근린생활시설,11.93,585.0,14686220.58426219,4056000.0,1979-12-31,189,47,4442581.7267393125,0,0
64,부산광역시,기장군,일광읍,부산광역시 기장군 일광읍 삼성리 33-8,1000000000.0,2023-12-15,주상용,196.4,244.26,16831899.81653229,2823000.0,1986-08-19,907,40,5091649.694501018,0,0
65,부산광역시,기장군,일광읍,"부산광역시 기장군 일광읍 삼성리 33-11, 33-13, 33-14, 33-16, 33-7",2998500000.0,2024-04-03,"위락시설, 숙박시설",254.39999999999998,778.04,38963823.48354904,2379000.0,1988-12-21,797,38,11786556.603773586,0,0
66,부산광역시,기장군,일광읍,부산광역시 기장군 일광읍 삼성리 886-2,5100000000.0,2023-09-07,대지,690.0,585.0,24434063.95975566,3717000.0,1979-12-31,1006,47,7391304.347826087,0,0
68,경기도,화성만세구,장안면,경기도 화성만세구 장안면 수촌리 185,1000000000.0,2025-11-21,공업용,1012.0,964.12,3266586.090876425,299300.0,2015-07-30,200,11,988142.2924901185,0,0
69,경기도,화성만세구,장안면,경기도 화성만세구 장안면 수촌리 419-28,1190000000.0,2025-09-19,근린생활시설,808.0,308.11,4868668.685050324,522300.0,2024-02-27,263,2,1472772.2772277228,1,0
70,경기도,화성만세구,장안면,경기도 화성만세구 장안면 수촌리 741-3,174500000.0,2026-03-27,공업나지,1153.0,585.0,500311.7989004608,305100.0,1979-12-31,74,47,151344.31916738942,0,0
71,경기도,화성만세구,장안면,경기도 화성만세구 장안면 수촌리 957-8외 4필지,1486000000.0,2026-03-31,공업용,1927.0,630.0,2549245.8195199147,50700.0,2025-12-29,70,1,771146.8604047743,1,0
72,경기도,화성만세구,장안면,경기도 화성만세구 장안면 수촌리 957-9외 3필지,1517000000.0,2026-04-24,공업용,1857.0,672.0,2700525.596692435,308700.0,2024-11-11,46,2,816908.9929994615,1,0
73,경기도,파주시,탄현면,"경기도 파주시 탄현면 금승리 295, 296-1, 3063-4, 305-1(토지 4필지, 1동, 2동, 3동 건물 3개동), 295-1, 303, 314-1(토지 3필지)",4180000000.0,2025-08-25,공장,4896.0,1764.0,2822341.0576351755,315900.0,2017-07-19,288,9,853758.1699346405,0,0
74,경기도,파주시,탄현면,"경기도 파주시 탄현면 금승리 226-1, 226-2, 226-4, 226-5, 226-6",2800000000.0,2025-11-17,"공장, 소매점 등",3653.6,1020.5799999999999,2533446.011360696,756800.0,2007-09-03,204,19,766367.4184366105,0,0
75,경기도,파주시,탄현면,"경기도 파주시 탄현면 금승리 67-6, 67-9",2800000000.0,2024-07-02,공장,2894.0,971.0,3198409.9333474217,526900.0,2022-02-21,707,4,967519.004837595,1,0
76,경기도,파주시,탄현면,"경기도 파주시 탄현면 금승리 264-13, 264-20 외 3필지",1300000000.0,2025-01-14,공장,2322.72,2019.0,1850210.3831529522,335900.0,2011-08-17,511,15,559688.640903768,0,0
77,경기도,파주시,탄현면,경기도 파주시 탄현면 금승리 477-59,745356000.0,2024-09-09,대지,704.0,585.0,3499981.2171299774,350800.0,1979-12-31,638,47,1058744.3181818181,0,0
78,경기도,파주시,탄현면,경기도 파주시 탄현면 금승리 163-1,510000000.0,2023-05-22,근린생활시설,532.0,188.54,3169079.7241036473,589000.0,2008-04-14,1114,18,958646.6165413534,0,0
79,경상북도,구미시,공단동,"경상북도 구미시 공단동 150(토지, 8-1동, 8-2동 건물 2개동)",510000000.0,2022-08-09,공장,3178.0,1665.6,530506.7379556766,235000.0,2013-11-13,1400,13,160478.2882315922,0,0
80,경상북도,구미시,공단동,경상북도 구미시  공단동 129-14,2500000000.0,2025-07-18,공장,2233.0,1278.72,3701058.1325200875,228000.0,2012-11-14,326,14,1119570.0850873264,0,0
81,경상북도,구미시,공단동,경상북도 구미시  공단동 130-7,600000000.0,2025-10-14,공장,664.16,414.54,2986435.6094618244,204300.0,2009-09-22,238,17,903396.771862202,0,0
82,경상북도,구미시,공단동,경상북도 구미시  공단동 130-7,590000000.0,2025-12-02,공장,691.27,431.46,2821492.648517216,204300.0,2009-09-22,189,17,853501.5261764579,0,0
83,경상북도,구미시,공단동,"경상북도 구미시  공단동 161, 161-1",1660000000.0,2026-01-17,공장,2198.0,1349.93,2496634.8069996014,228000.0,2007-08-20,143,19,755232.0291173795,0,0
85,경기도,화성시,효행구,"경기도 화성시 효행구 정남면 문학리 294-18(토지, 건물)",2815000000.0,2024-04-25,공장,1613.0,1587.2,5769240.622422159,526100.0,2009-12-02,775,17,1745195.2882827031,0,0
86,경기도,화성효행구,정남면,경기도 화성효행구 정남면 문학리 226-2외 4필지,666307238.0,2025-10-28,공장,677.0,198.45,3253572.4599289526,161500.0,2025-10-15,224,1,984205.6691285081,1,0
87,경기도,화성효행구,정남면,경기도 화성효행구 정남면 문학리 55-4외 3필지,1400000000.0,2025-08-04,근린생활시설,1616.0,396.0,2863922.755911955,370700.0,2023-12-18,309,3,866336.6336633663,1,0
88,경기도,화성효행구,정남면,"경기도 화성효행구 정남면 문학리 82-5, 82-8",475000000.0,2025-10-17,근린생활시설(제조업소),486.5,166.5,3227642.2073675185,425400.0,2019-06-24,235,7,976361.7677286742,0,0
89,경기도,화성효행구,정남면,경기도 화성효행구 정남면 문학리 226외 3필지,741000000.0,2024-07-18,공장(제조공장),646.0,198.0,3791929.9951385516,428700.0,2024-10-25,691,2,1147058.8235294118,1,0
90,경기도,화성효행구,정남면,경기도 화성효행구 정남면 문학리 501-48외 2필지,830000000.0,2024-06-28,공장,791.0,260.81,3468775.7937959065,454700.0,2015-11-13,711,11,1049304.6776232617,0,0
92,경기도,화성만세구,향남읍,"경기도 화성만세구 향남읍 요리 94-12, 94-7",1518000000.0,2025-09-03,공장,1672.0,785.06,3001304.9151805136,333400.0,2018-12-31,279,8,907894.7368421053,0,0
93,경기도,화성만세구,향남읍,"경기도 화성만세구 향남읍 요리 121-6, 122",1730000000.0,2025-12-08,공장,2299.0,1601.72,2487606.900592784,460300.0,2009-06-10,183,17,752501.0874293171,0,0
94,경기도,화성만세구,향남읍,경기도 화성만세구 향남읍 요리 39-4,445000000.0,2025-07-03,공장,1796.0,291.76,819083.7306042814,410900.0,2006-10-02,341,20,247772.8285077951,0,0
95,경기도,화성만세구,향남읍,경기도 화성만세구 향남읍 요리 202-2외 2필지,1545520000.0,2024-05-14,공장,1600.99,473.64,3191248.5554521815,346200.0,2024-01-23,756,2,965352.688024285,1,0
96,경기도,화성만세구,향남읍,경기도 화성만세구 향남읍 요리 31외 2필지,850000000.0,2024-10-09,공장,811.5,295.29,3462621.510008504,460300.0,2017-08-08,608,9,1047443.0067775724,0,0
97,충청북도,진천군,진천읍,"충청북도 진천군 진천읍 지암리 16-8, 16-9, 16-10, 16-11(토지 4필지, 건물), 산54-2, 산66-2(토지 2필지)",2800000000.0,2023-06-20,공장,15401.91939727338,3057.7300000000005,600976.9372475792,114200.0,1994-09-03,1085,32,181795.52351739275,0,0
98,충청북도,진천군,진천읍,충청북도 진천군 진천읍 지암리 14,160239000.0,2021-05-10,공업나지,1433.0,585.0,369655.06104629365,114200.0,1979-12-31,1856,47,111820.65596650384,0,0
99,충청북도,진천군,진천읍,충청북도 진천군 진천읍 지암리 15,79392000.0,2021-05-10,공업나지,710.0,585.0,369651.96135490626,116400.0,1979-12-31,1856,47,111819.71830985915,0,0
100,충청북도,진천군,진천읍,충청북도 진천군 진천읍 지암리 16-5,441245000.0,2021-05-10,공업나지,3946.0,585.0,369655.64040162024,114200.0,1979-12-31,1856,47,111820.83122149012,0,0
101,충청북도,진천군,진천읍,충청북도 진천군 진천읍 지암리 821-1,600000000.0,2022-02-28,공장,2036.8,780.76,973817.2988904975,121600.0,2009-02-04,1562,17,294579.7329143755,0,0
104,경기도,화성만세구,장안면,경기도 화성만세구 장안면 독정리 101-33외 3필지,3310000000.0,2025-09-18,공장,3531.0,1110.0,3098880.9856501212,238900.0,2022-10-31,264,4,937411.4981591617,1,0
105,경기도,화성만세구,장안면,"경기도 화성만세구 장안면 독정리 569-8, 569-9, 569-10, 568-4",685000000.0,2024-05-31,공장,248.0,492.65,9130898.427086111,276000.0,2023-06-26,739,3,2762096.7741935486,1,0
106,경기도,화성만세구,장안면,경기도 화성만세구 장안면 독정리 467-8,570000000.0,2024-11-22,공장,674.0,198.0,2795693.650832577,279200.0,2021-09-06,564,5,845697.3293768546,1,0
107,경기도,화성만세구,장안면,"경기도 화성만세구 장안면 독정리 355-4, 355-7, 355-22",1900000000.0,2025-03-28,공장,2559.43,978.12,2454058.808225734,306300.0,2007-05-10,438,19,742352.7894882845,0,0
108,경상남도,산청군,생비량면,"경상남도 산청군 생비량면 화현리 1675-1(토지, 제1동 건물)",563500000.0,2022-01-04,공장,3801.5,2291.2799999999997,490019.70731431595,61600.0,2023-06-16,1617,3,148230.96146258057,1,0
109,경상남도,산청군,생비량면,"경상남도 산청군 생비량면 화현리 1662-4, 1662-7, 1662-6",649879600.0,2024-11-20,공업나지,3809.6,585.0,563933.8287614413,62900.0,1979-12-31,566,47,170589.983200336,0,0
110,경상남도,산청군,생비량면,경상남도 산청군 생비량면 화현리 1662-5,139356745.0,2023-07-17,공업나지,774.9,585.0,594506.9745069746,62900.0,1979-12-31,1058,47,179838.35978835978,0,0
111,경상남도,산청군,생비량면,경상남도 산청군 생비량면 화현리 1671,626146000.0,2022-05-25,공업나지,4339.2,585.0,477024.3667568688,32600.0,1979-12-31,1476,47,144299.87094395282,0,0
112,경상남도,산청군,생비량면,경상남도 산청군 생비량면 화현리 1671-2,641080000.0,2022-05-09,공업나지,3666.7,585.0,577978.2167269555,32600.0,1979-12-31,1492,47,174838.410559904,0,0
113,경기도,화성시,만세구,"경기도 화성시 만세구 송산면 사강리 239-9(토지, 건물), 239-11, 244-12, 244-13(토지 3필지)",2550000000.0,2022-10-04,공장,2914.8703639791847,984.6,2891981.808277735,354700.0,2010-12-15,1344,16,874824.4970040149,0,0
114,경기도,화성만세구,송산면,경기도 화성만세구 송산면 사강리 116-7외 15필지,650000000.0,2025-08-14,공장,912.1999999999999,321.25,2355580.279081904,355500.0,2018-02-07,299,8,712563.0344222758,0,0
115,경기도,화성만세구,송산면,"경기도 화성만세구 송산면 사강리 81-6, 81-7, 80-4, 81-4",762000000.0,2025-06-10,공업용,1363.0,585.0,1848135.1903615627,336500.0,2023-05-03,364,3,559060.8950843727,1,0
116,경기도,화성만세구,송산면,경기도 화성만세구 송산면 사강리 181외 10필지,3400000000.0,2024-07-05,공장,3115.0,1232.58,3608240.584747224,375500.0,2015-04-24,704,11,1091492.7768860352,0,0
117,경기도,화성만세구,송산면,경기도 화성만세구 송산면 사강리 227-26외 3필지,2045100000.0,2024-09-06,공장,3010.0,420.0,2246066.8295763433,345100.0,2022-11-22,641,4,679435.2159468438,1,0
118,경기도,화성만세구,송산면,경기도 화성만세구 송산면 사강리 227-28외 5필지,672000000.0,2024-10-28,제조업소,881.0,198.0,2521552.3306535585,345100.0,2024-12-12,589,2,762769.5800227015,1,0
120,부산광역시,사하구,장림동,부산광역시 사하구  장림동 979-10,310000000.0,2025-08-01,공장,403.0,597.88,2542911.6338207247,652000.0,2000-07-03,312,26,769230.7692307692,0,0
121,부산광역시,사하구,장림동,부산광역시 사하구  장림동 1081,4168000000.0,2025-09-01,공해공장,1983.2,2867.26,6947616.174210476,776400.0,1995-09-29,281,31,2101653.892698669,0,0
123,부산광역시,사하구,장림동,부산광역시 사하구  장림동 1088-9,2096407590.0,2025-11-13,공장,1582.5,996.72,4379319.446946849,772100.0,1993-12-31,208,33,1324744.1327014219,0,0
124,부산광역시,사하구,장림동,부산광역시 사하구  장림동 1087-14,1249989801.0,2025-02-25,공장,656.3,950.46,6296202.482486971,772100.0,1991-10-16,469,35,1904601.2509523085,0,0
126,충청남도,아산시,인주면,충청남도 아산시 인주면 해암리 13,284000000.0,2024-06-17,공장,3029.5,877.5,309900.3053991126,147400.0,2012-11-26,722,14,93744.84238323156,0,0
127,충청남도,아산시,인주면,충청남도 아산시 인주면 해암리 11-15,660000000.0,2022-07-19,공장,1223.0,548.6,1783988.7014048912,157800.0,2014-01-16,1421,12,539656.5821749796,0,0
128,충청남도,아산시,인주면,충청남도 아산시 인주면 해암리 33-1,1321200000.0,2022-11-25,공장,2742.0,2052.15,1592853.1385066097,149000.0,2016-09-23,1292,10,481838.07439824945,0,0
130,경상북도,성주군,용암면,"경상북도 성주군 용암면 용정리 92-6, 92-4",751500000.0,2023-11-24,공장,3375.0,585.0,736088.1542699725,148800.0,1979-12-31,928,47,222666.66666666666,0,0
131,경상북도,성주군,용암면,"경상북도 성주군 용암면 상언리 244-2, 244-1",238500000.0,2025-09-02,창고시설,741.0,132.0,1064007.7625723558,70700.0,2015-10-15,280,11,321862.3481781377,0,0
132,경상북도,성주군,용암면,경상북도 성주군 용암면 상언리 702-6,570000000.0,2023-12-29,공장,7280.0,1510.75,258832.0770138952,123700.0,2001-08-14,893,25,78296.7032967033,0,0
133,경상북도,성주군,용암면,"경상북도 성주군 용암면 덕평리 1104-98, 1104-102",1150000000.0,2025-03-19,자원순환관련시설,2629.0,711.3,1446045.2234925763,193500.0,2012-01-13,447,14,437428.68010650435,0,0
134,경상북도,성주군,용암면,"경상북도 성주군 용암면 용정리 62-7, 62-10",800000000.0,2024-12-30,자원순환관련시설,4239.5,548.25,623806.604357484,153400.0,2004-07-06,526,22,188701.49781813895,0,0
136,경상남도,진주시,상대동,경상남도 진주시  상대동 33-158,1303250000.0,2026-03-27,공장,1327.0,972.05,3246619.791115235,524400.0,1980-07-23,74,46,982102.4868123587,0,0
137,경상남도,진주시,상대동,경상남도 진주시  상대동 33-142,1100000000.0,2024-11-05,공장,861.0,615.56,4223418.857565199,524400.0,2000-04-25,581,26,1277584.2044134727,0,0
138,경상남도,진주시,상대동,경상남도 진주시  상대동 33-26,2160000000.0,2023-12-22,공장,1338.0,497.47,5336693.473668606,613700.0,1981-04-02,900,45,1614349.7757847533,0,0
139,경상남도,진주시,상대동,경상남도 진주시  상대동 33-33,1435000000.0,2022-09-21,공장,1655.0,367.29,2866345.4096027566,503400.0,1980-07-09,1357,46,867069.4864048338,0,0
140,경상남도,진주시,상대동,경상남도 진주시  상대동 33-46,750000000.0,2023-02-08,공장,815.0,412.48,3042133.5496628303,524400.0,1985-11-12,1217,41,920245.3987730062,0,0
141,경기도,광주시,초월읍,"경기도 광주시 초월읍 용수리 369(토지, 건물), 369-4, 369-5, 369-2(토지 3필지)",1610000000.0,2022-05-31,공장,1769.0,594.0,3008656.896318133,444200.0,1990-12-27,1470,36,910118.7111362352,0,0
142,경기도,광주시,초월읍,"경기도 광주시 초월읍 용수리 47-2, 48-1, 27-3",2270000000.0,2025-09-03,공장,1984.0,198.0,3782324.7134097577,385400.0,2015-08-13,279,11,1144153.2258064516,0,0
143,경기도,광주시,초월읍,"경기도 광주시 초월읍 용수리 65-5, 65-4",1850000000.0,2026-04-17,창고시설,1419.0,779.92,4309867.850133082,385400.0,2005-03-17,53,21,1303735.0246652572,0,0
144,경기도,광주시,초월읍,경기도 광주시 초월읍 용수리 106외 2필지,1180000000.0,2026-01-08,2종근생(제조업소),966.0,477.56,4038122.6151977144,497400.0,2008-04-23,152,18,1221532.0910973086,0,0
145,경기도,광주시,초월읍,경기도 광주시 초월읍 용수리 116외 3필지,845000000.0,2025-12-26,2종근생(제조업소),255.87,379.9,10917217.453206964,418900.0,2025-09-25,165,1,3302458.279595107,1,0
146,경기도,광주시,초월읍,"경기도 광주시 초월읍 용수리 9-8, 23-1",1420000000.0,2024-10-12,공장,1256.0,374.64,3737432.2261409694,385400.0,2001-01-31,605,25,1130573.2484076433,0,0
147,경기도,용인시,처인구,"경기도 용인시 처인구 백암면 백봉리 1370-9(토지, 건물)",1810000000.0,2024-02-28,공장,1992.0,744.0,3003750.539347472,217900.0,2015-06-23,832,11,908634.5381526104,0,0
148,경기도,용인처인구,백암면,경기도 용인처인구 백암면 백봉리 1370-10,1500000000.0,2023-09-07,공장,1719.0,894.0,2884629.253025255,226600.0,2015-08-04,1006,11,872600.3490401396,0,0
152,경기도,화성시,만세구,"경기도 화성시 만세구 장안면 수촌리 70-21(토지, 1동, 2동 건물 2개동), 70-6, 70-14, 70-15, 70-16, 70-22, 70-24, 70-30, 291-1(토지 8필지)",2000000000.0,2021-11-26,공장,2625.29,990.0,2518415.2028666874,293900.0,2018-03-28,1656,8,761820.5988671727,0,0
153,경기도,화성만세구,장안면,경기도 화성만세구 장안면 수촌리 25-7외 3필지,2120000000.0,2025-12-18,공장,2471.0,585.0,2836205.7720800964,282100.0,2023-01-09,173,3,857952.2460542291,1,0
154,경기도,화성만세구,장안면,"경기도 화성만세구 장안면 수촌리 129-33, 129-35",1600000000.0,2025-11-14,공장,2572.0,1037.89,2056475.9713635722,306600.0,2007-03-08,207,19,622083.9813374806,0,0
155,경기도,화성만세구,장안면,경기도 화성만세구 장안면 수촌리 185,1000000000.0,2025-11-21,공장,1012.0,964.12,3266586.090876425,299300.0,2015-07-30,200,11,988142.2924901185,0,0
156,경기도,화성만세구,장안면,경기도 화성만세구 장안면 수촌리 265-41외 14필지,750000000.0,2026-03-04,공장,757.3399999999999,264.0,3273746.0625019236,285000.0,2016-11-03,97,10,990308.1839068319,0,0
157,경기도,화성만세구,장안면,경기도 화성만세구 장안면 수촌리 366-1,950000000.0,2025-07-24,공장,990.0,990.0,3172218.048251106,240400.0,1992-10-26,320,34,959595.9595959596,0,0
164,전라남도,광양시,옥곡면,"전라남도 광양시 옥곡면 신금리 1591-9(토지, 제1동호 건물)",1300000000.0,2022-11-21,공장,1650.0,1042.79,2604557.976458803,213700.0,2014-08-29,1296,12,787878.7878787878,0,0
165,전라남도,광양시,옥곡면,전라남도 광양시 옥곡면 신금리 1591-25,802000000.0,2026-02-23,공업나지,3400.4,585.0,779684.6457538782,216100.0,1979-12-31,106,47,235854.60534054815,0,0
166,전라남도,광양시,옥곡면,전라남도 광양시 옥곡면 신금리 1591-27,540000000.0,2026-03-04,공업나지,2237.7,585.0,797749.4601341328,214000.0,1979-12-31,97,47,241319.21169057518,0,0
167,전라남도,광양시,옥곡면,전라남도 광양시 옥곡면 신금리 886-1,500000000.0,2025-06-18,"공장, 제2종근린생활시설",1483.0,343.0,1114560.0552821788,195600.0,2002-11-05,356,24,337154.4167228591,0,0
168,전라남도,광양시,옥곡면,전라남도 광양시 옥곡면 신금리 1507-88,750000000.0,2025-09-19,공장,1655.0,514.59,1498089.9353324512,226500.0,1996-05-10,263,30,453172.20543806645,0,0
169,전라남도,광양시,옥곡면,"전라남도 광양시 옥곡면 신금리 1507-64, 1507-146",2700000000.0,2024-11-07,공장,4522.0,1892.53,1973821.2814486388,224000.0,1995-12-30,579,31,597080.9376382132,0,0
